order_id,customer_id,address_id,order_date,order_status,total_amount,order_source,expected_delivery_date,coupon_discount
17453,4122,5567,30-10-2025,Delivered,305.29,Website,06-11-2025,0
17454,5274,7144,30-10-2025,Delivered,852.02,Website,02-11-2025,0
17455,6530,8836,30-10-2025,Delivered,714.95,Website,01-11-2025,10
17456,6641,8976,30-10-2025,Delivered,10749.71,Mobile App,06-11-2025,0
17457,6726,9090,30-10-2025,Delivered,646.7,Website,01-11-2025,0
17458,7087,9572,30-10-2025,Delivered,684.76,Website,05-11-2025,0
17459,7340,9921,30-10-2025,Cancelled,11608.12,Website,02-11-2025,5
17460,8658,11736,30-10-2025,Shipped,1385.33,Mobile App,03-11-2025,0
17461,8960,12137,30-10-2025,Delivered,20434.69,Website,04-11-2025,0
17462,9747,13197,30-10-2025,Delivered,1458.43,Website,05-11-2025,0
17463,139,192,31-10-2025,Delivered,2387.45,Website,03-11-2025,5
17464,351,479,31-10-2025,Delivered,5012.22,Mobile App,03-11-2025,5
17465,3447,4643,31-10-2025,Shipped,1201.38,Website,02-11-2025,20
17466,4900,6609,31-10-2025,Delivered,711.79,Website,05-11-2025,20
17467,5196,7032,31-10-2025,Delivered,216.2,Website,07-11-2025,0
17468,5260,7128,31-10-2025,Delivered,554.17,Website,07-11-2025,0
17469,5571,7531,31-10-2025,Delivered,2149.43,Website,04-11-2025,0
17470,6342,8573,31-10-2025,Delivered,1134.5,Website,05-11-2025,0
17471,6485,8778,31-10-2025,Delivered,6920.68,Website,02-11-2025,0
17472,7260,9811,31-10-2025,Delivered,830.21,Website,05-11-2025,0
17473,7479,10112,31-10-2025,Delivered,615.87,Website,02-11-2025,5
17474,8406,11374,31-10-2025,Delivered,10430.16,Website,05-11-2025,0
17475,8544,11574,31-10-2025,Delivered,722.51,Website,02-11-2025,20
17476,8783,11895,31-10-2025,Delivered,264.44,Mobile App,02-11-2025,0
17477,9066,12279,31-10-2025,Delivered,2169.61,Website,06-11-2025,0
17478,426,582,01-11-2025,Confirmed,1126.48,Mobile App,05-11-2025,0
17479,601,818,01-11-2025,Delivered,1696.15,Website,03-11-2025,5
17480,641,871,01-11-2025,Delivered,359.27,Mobile App,06-11-2025,5
17481,648,879,01-11-2025,Delivered,2092.86,Mobile App,07-11-2025,20
17482,1402,1900,01-11-2025,Delivered,2675.41,Website,05-11-2025,0
17483,2689,3623,01-11-2025,Delivered,6015.73,Mobile App,07-11-2025,0
17484,2792,3768,01-11-2025,Delivered,4863.73,Mobile App,08-11-2025,0
17485,2889,3905,01-11-2025,Delivered,4633.55,Website,06-11-2025,0
17486,3103,4189,01-11-2025,Pending,2571.82,Website,05-11-2025,5
17487,3192,4303,01-11-2025,Delivered,2804.39,Website,04-11-2025,0
17488,4455,6018,01-11-2025,Delivered,364.63,Website,06-11-2025,0
17489,4578,6177,01-11-2025,Shipped,708.78,Mobile App,03-11-2025,0
17490,4748,6407,01-11-2025,Delivered,2142.54,Mobile App,08-11-2025,0
17491,5096,6882,01-11-2025,Delivered,1773.1,Website,06-11-2025,0
17492,5633,7621,01-11-2025,Pending,997.45,Mobile App,07-11-2025,0
17493,7472,10102,01-11-2025,Delivered,695.32,Website,04-11-2025,0
17494,7911,10700,01-11-2025,Delivered,395.58,Mobile App,06-11-2025,0
17495,8410,11380,01-11-2025,Delivered,356.23,Website,06-11-2025,0
17496,8416,11386,01-11-2025,Delivered,2441.27,Mobile App,04-11-2025,0
17497,9688,13118,01-11-2025,Delivered,3095.12,Mobile App,05-11-2025,0
17498,239,324,02-11-2025,Delivered,3061.69,Mobile App,06-11-2025,0
17499,296,401,02-11-2025,Delivered,2359.47,Website,08-11-2025,0
17500,1046,1411,02-11-2025,Delivered,2806.19,Mobile App,08-11-2025,0
17501,1514,2041,02-11-2025,Delivered,14519.49,Website,07-11-2025,0
17502,1588,2152,02-11-2025,Delivered,415.24,Website,09-11-2025,0
17503,1684,2279,02-11-2025,Delivered,4242.34,Mobile App,09-11-2025,0
17504,2103,2842,02-11-2025,Delivered,931.11,Website,05-11-2025,0
17505,3642,4917,02-11-2025,Shipped,3882.74,Website,04-11-2025,0
17506,4367,5896,02-11-2025,Confirmed,6728.08,Website,06-11-2025,0
17507,5896,7969,02-11-2025,Delivered,1408.04,Website,06-11-2025,0
17508,6137,8306,02-11-2025,Delivered,3351.95,Mobile App,09-11-2025,0
17509,6411,8673,02-11-2025,Delivered,1836.74,Website,07-11-2025,0
17510,6499,8797,02-11-2025,Delivered,726.34,Mobile App,04-11-2025,5
17511,6544,8853,02-11-2025,Delivered,2248.57,Website,04-11-2025,0
17512,6604,8931,02-11-2025,Delivered,543.71,Mobile App,07-11-2025,0
17513,7286,9848,02-11-2025,Confirmed,2590.1,Website,08-11-2025,0
17514,7526,10177,02-11-2025,Delivered,22793.95,Mobile App,04-11-2025,5
17515,7719,10443,02-11-2025,Delivered,450.88,Mobile App,04-11-2025,0
17516,7847,10620,02-11-2025,Delivered,209.13,Website,09-11-2025,0
17517,8646,11718,02-11-2025,Delivered,2760.43,Mobile App,07-11-2025,5
17518,8829,11959,02-11-2025,Delivered,5054.41,Website,09-11-2025,0
17519,8902,12061,02-11-2025,Shipped,742.14,Website,07-11-2025,10
17520,9602,13003,02-11-2025,Delivered,2770.45,Website,04-11-2025,0
17521,9845,13329,02-11-2025,Delivered,1877.51,Mobile App,05-11-2025,0
17522,578,785,03-11-2025,Delivered,5471.3,Website,07-11-2025,5
17523,785,1069,03-11-2025,Delivered,392.6,Mobile App,06-11-2025,0
17524,1879,2540,03-11-2025,Delivered,805.38,Website,08-11-2025,0
17525,2678,3608,03-11-2025,Delivered,12245.42,Mobile App,08-11-2025,0
17526,3861,5218,03-11-2025,Confirmed,9286.66,Mobile App,06-11-2025,5
17527,5047,6807,03-11-2025,Shipped,5645.41,Website,08-11-2025,0
17528,5409,7322,03-11-2025,Delivered,3005.28,Website,07-11-2025,0
17529,5516,7459,03-11-2025,Delivered,1285.9,Mobile App,07-11-2025,10
17530,6110,8267,03-11-2025,Delivered,6604.25,Website,07-11-2025,0
17531,6525,8829,03-11-2025,Pending,1328.8,Mobile App,10-11-2025,10
17532,6887,9303,03-11-2025,Cancelled,1316.46,Website,08-11-2025,0
17533,7354,9937,03-11-2025,Delivered,1285.96,Mobile App,08-11-2025,10
17534,7611,10291,03-11-2025,Delivered,11649.31,Mobile App,07-11-2025,5
17535,7895,10680,03-11-2025,Delivered,2002.67,Website,08-11-2025,0
17536,9065,12278,03-11-2025,Delivered,7166.06,Mobile App,09-11-2025,5
17537,9242,12514,03-11-2025,Delivered,350.04,Website,07-11-2025,0
17538,9804,13268,03-11-2025,Delivered,527.39,Mobile App,10-11-2025,0
17539,203,274,04-11-2025,Delivered,2591.06,Mobile App,06-11-2025,5
17540,990,1337,04-11-2025,Delivered,11864.61,Mobile App,10-11-2025,0
17541,1910,2582,04-11-2025,Delivered,2002.07,Website,08-11-2025,0
17542,1955,2642,04-11-2025,Delivered,1048.17,Website,11-11-2025,0
17543,2152,2903,04-11-2025,Pending,14657.1,Website,12-11-2025,0
17544,2199,2964,04-11-2025,Delivered,5295.39,Website,07-11-2025,0
17545,3531,4765,04-11-2025,Delivered,1650.41,Mobile App,06-11-2025,10
17546,3659,4937,04-11-2025,Shipped,1839.61,Website,09-11-2025,0
17547,4503,6080,04-11-2025,Delivered,2422.09,Website,10-11-2025,0
17548,5489,7427,04-11-2025,Delivered,18523.58,Website,10-11-2025,0
17549,5531,7477,04-11-2025,Delivered,969.64,Website,08-11-2025,0
17550,5564,7520,04-11-2025,Shipped,2385.36,Mobile App,06-11-2025,0
17551,6320,8544,04-11-2025,Confirmed,1015.16,Mobile App,09-11-2025,20
17552,6789,9176,04-11-2025,Delivered,906.21,Website,07-11-2025,0
17553,6987,9432,04-11-2025,Delivered,299.63,Website,07-11-2025,0
17554,7181,9706,04-11-2025,Delivered,242.34,Mobile App,10-11-2025,5
17555,7889,10672,04-11-2025,Delivered,941.89,Website,08-11-2025,0
17556,7911,10700,04-11-2025,Delivered,868.55,Website,10-11-2025,5
17557,8898,12055,04-11-2025,Pending,817.36,Website,09-11-2025,0
17558,9255,12532,04-11-2025,Delivered,535.82,Website,06-11-2025,0
17559,9413,12748,04-11-2025,Delivered,1804.72,Website,11-11-2025,0
17560,214,288,05-11-2025,Delivered,2047.67,Website,10-11-2025,0
17561,681,922,05-11-2025,Shipped,2543.74,Mobile App,09-11-2025,0
17562,913,1234,05-11-2025,Delivered,5493.67,Website,08-11-2025,0
17563,1745,2358,05-11-2025,Confirmed,7709.36,Mobile App,08-11-2025,0
17564,1859,2513,05-11-2025,Delivered,2199.5,Mobile App,08-11-2025,0
17565,2368,3199,05-11-2025,Delivered,673.89,Mobile App,12-11-2025,0
17566,2477,3343,05-11-2025,Delivered,968.85,Website,09-11-2025,0
17567,3842,5196,05-11-2025,Shipped,313.2,Website,09-11-2025,0
17568,4662,6293,05-11-2025,Delivered,2186.98,Website,11-11-2025,0
17569,4836,6528,05-11-2025,Delivered,2251.56,Website,07-11-2025,0
17570,5117,6914,05-11-2025,Shipped,884.87,Mobile App,07-11-2025,20
17571,5236,7090,05-11-2025,Delivered,2775.96,Website,08-11-2025,10
17572,5852,7908,05-11-2025,Delivered,1264.07,Website,09-11-2025,0
17573,6420,8683,05-11-2025,Delivered,3289.37,Website,11-11-2025,0
17574,6472,8761,05-11-2025,Delivered,374.67,Mobile App,08-11-2025,0
17575,6683,9035,05-11-2025,Delivered,615.26,Mobile App,10-11-2025,5
17576,9242,12514,05-11-2025,Delivered,948.26,Website,09-11-2025,0
17577,9526,12898,05-11-2025,Delivered,936.53,Mobile App,10-11-2025,0
17578,9544,12925,05-11-2025,Delivered,7093.85,Mobile App,11-11-2025,0
17579,9855,13342,05-11-2025,Delivered,1430.46,Mobile App,12-11-2025,5
17580,368,504,06-11-2025,Delivered,1475.99,Mobile App,08-11-2025,0
17581,1007,1360,06-11-2025,Delivered,514.66,Mobile App,11-11-2025,10
17582,1520,2051,06-11-2025,Delivered,32374.54,Website,08-11-2025,0
17583,1989,2685,06-11-2025,Delivered,2686.37,Website,09-11-2025,5
17584,2372,3205,06-11-2025,Delivered,1233.62,Mobile App,13-11-2025,0
17585,2885,3900,06-11-2025,Delivered,10302.78,Website,13-11-2025,0
17586,3011,4071,06-11-2025,Confirmed,7622.06,Mobile App,12-11-2025,5
17587,3029,4094,06-11-2025,Delivered,2180.19,Website,08-11-2025,5
17588,3092,4174,06-11-2025,Delivered,1685.43,Website,09-11-2025,5
17589,3382,4550,06-11-2025,Confirmed,33905.87,Mobile App,13-11-2025,5
17590,4034,5443,06-11-2025,Delivered,1616.79,Website,12-11-2025,0
17591,5113,6909,06-11-2025,Confirmed,345.2,Website,11-11-2025,0
17592,5174,7001,06-11-2025,Delivered,847.15,Mobile App,09-11-2025,5
17593,5882,7948,06-11-2025,Delivered,4448.72,Website,08-11-2025,0
17594,6006,8123,06-11-2025,Delivered,722.77,Website,13-11-2025,10
17595,6010,8129,06-11-2025,Delivered,738.44,Website,08-11-2025,10
17596,6243,8446,06-11-2025,Delivered,742.46,Website,10-11-2025,0
17597,6960,9392,06-11-2025,Delivered,271.79,Website,08-11-2025,5
17598,7128,9627,06-11-2025,Delivered,374.44,Mobile App,11-11-2025,0
17599,7300,9866,06-11-2025,Delivered,1725.26,Website,13-11-2025,0
17600,7313,9883,06-11-2025,Delivered,985.38,Mobile App,09-11-2025,0
17601,7891,10674,06-11-2025,Pending,2846.75,Mobile App,14-11-2025,0
17602,8849,11985,06-11-2025,Delivered,309.59,Mobile App,08-11-2025,10
17603,9262,12540,06-11-2025,Delivered,558.75,Website,08-11-2025,0
17604,9301,12585,06-11-2025,Shipped,1967.78,Website,08-11-2025,0
17605,781,1064,07-11-2025,Delivered,1596.73,Website,10-11-2025,0
17606,1029,1389,07-11-2025,Delivered,1426.49,Mobile App,12-11-2025,0
17607,1292,1754,07-11-2025,Delivered,1742.22,Mobile App,14-11-2025,0
17608,3324,4476,07-11-2025,Delivered,4922.57,Website,14-11-2025,10
17609,3405,4583,07-11-2025,Delivered,942.42,Mobile App,12-11-2025,0
17610,4006,5407,07-11-2025,Delivered,626.01,Mobile App,11-11-2025,0
17611,5490,7428,07-11-2025,Delivered,6427.72,Website,10-11-2025,10
17612,6395,8650,07-11-2025,Delivered,2556.28,Mobile App,13-11-2025,0
17613,6596,8920,07-11-2025,Delivered,588.67,Website,10-11-2025,5
17614,7192,9719,07-11-2025,Delivered,647.76,Website,11-11-2025,0
17615,7964,10770,07-11-2025,Delivered,3221.96,Website,14-11-2025,0
17616,8194,11086,07-11-2025,Delivered,899.48,Mobile App,09-11-2025,5
17617,8406,11374,07-11-2025,Delivered,324.08,Mobile App,13-11-2025,0
17618,8443,11428,07-11-2025,Shipped,8982.38,Mobile App,12-11-2025,0
17619,8684,11769,07-11-2025,Shipped,1848.86,Website,10-11-2025,5
17620,9689,13120,07-11-2025,Delivered,853.46,Mobile App,11-11-2025,0
17621,1034,1397,08-11-2025,Delivered,2730,Mobile App,10-11-2025,0
17622,2739,3692,08-11-2025,Delivered,499.79,Mobile App,12-11-2025,0
17623,2935,3968,08-11-2025,Delivered,12520.32,Website,13-11-2025,10
17624,3219,4337,08-11-2025,Delivered,595.21,Mobile App,15-11-2025,0
17625,3675,4955,08-11-2025,Delivered,879.2,Mobile App,11-11-2025,0
17626,4023,5427,08-11-2025,Delivered,678.9,Mobile App,13-11-2025,0
17627,4449,6011,08-11-2025,Delivered,1223.26,Website,13-11-2025,0
17628,4465,6030,08-11-2025,Delivered,1442.05,Mobile App,11-11-2025,0
17629,4868,6567,08-11-2025,Delivered,7550.28,Website,11-11-2025,20
17630,5183,7015,08-11-2025,Delivered,342.62,Mobile App,15-11-2025,0
17631,5311,7190,08-11-2025,Pending,2291.89,Website,12-11-2025,0
17632,5321,7204,08-11-2025,Pending,1760.81,Mobile App,16-11-2025,0
17633,6129,8294,08-11-2025,Shipped,1307.98,Website,11-11-2025,0
17634,7712,10430,08-11-2025,Shipped,2713.71,Website,11-11-2025,0
17635,7793,10544,08-11-2025,Delivered,11518.83,Website,12-11-2025,0
17636,7817,10576,08-11-2025,Delivered,917.88,Website,15-11-2025,5
17637,7862,10638,08-11-2025,Confirmed,592.02,Mobile App,13-11-2025,0
17638,8171,11049,08-11-2025,Delivered,758.6,Website,13-11-2025,0
17639,8447,11435,08-11-2025,Delivered,724.92,Website,13-11-2025,0
17640,8511,11523,08-11-2025,Delivered,542.85,Mobile App,10-11-2025,5
17641,8669,11749,08-11-2025,Delivered,971.36,Mobile App,11-11-2025,0
17642,8945,12118,08-11-2025,Delivered,6622.91,Mobile App,13-11-2025,0
17643,8954,12129,08-11-2025,Delivered,471.01,Website,14-11-2025,0
17644,9803,13267,08-11-2025,Delivered,1727.62,Mobile App,15-11-2025,0
17645,70,92,09-11-2025,Pending,6534.97,Mobile App,17-11-2025,5
17646,133,182,09-11-2025,Delivered,443.45,Mobile App,15-11-2025,5
17647,480,657,09-11-2025,Cancelled,950.8,Mobile App,12-11-2025,0
17648,956,1292,09-11-2025,Delivered,545.02,Website,13-11-2025,0
17649,1108,1499,09-11-2025,Delivered,2951.33,Mobile App,11-11-2025,5
17650,1160,1575,09-11-2025,Delivered,2344.48,Website,11-11-2025,0
17651,1718,2324,09-11-2025,Delivered,1293.77,Mobile App,15-11-2025,0
17652,2283,3074,09-11-2025,Delivered,16094.43,Mobile App,16-11-2025,0
17653,2639,3558,09-11-2025,Delivered,838.47,Website,16-11-2025,5
17654,2821,3807,09-11-2025,Delivered,6353.65,Website,13-11-2025,0
17655,3164,4266,09-11-2025,Delivered,12975.42,Website,12-11-2025,0
17656,3249,4376,09-11-2025,Delivered,354.07,Mobile App,12-11-2025,0
17657,3689,4978,09-11-2025,Delivered,5895.95,Website,12-11-2025,5
17658,3787,5125,09-11-2025,Delivered,821.57,Website,15-11-2025,10
17659,4490,6061,09-11-2025,Delivered,13280.23,Mobile App,15-11-2025,0
17660,4668,6303,09-11-2025,Delivered,749.82,Mobile App,12-11-2025,0
17661,5042,6801,09-11-2025,Delivered,1368.86,Website,14-11-2025,5
17662,5059,6825,09-11-2025,Delivered,201.79,Mobile App,13-11-2025,0
17663,7131,9631,09-11-2025,Delivered,10711.92,Mobile App,13-11-2025,5
17664,7224,9760,09-11-2025,Delivered,5111.16,Mobile App,12-11-2025,5
17665,7378,9968,09-11-2025,Delivered,6234.86,Website,12-11-2025,0
17666,7739,10470,09-11-2025,Delivered,2878.7,Mobile App,11-11-2025,5
17667,8151,11024,09-11-2025,Delivered,556.61,Mobile App,16-11-2025,20
17668,8765,11871,09-11-2025,Delivered,6900,Website,11-11-2025,10
17669,9278,12558,09-11-2025,Delivered,6692.59,Website,11-11-2025,0
17670,9513,12882,09-11-2025,Confirmed,2179.21,Mobile App,15-11-2025,0
17671,9656,13075,09-11-2025,Delivered,875.41,Mobile App,11-11-2025,0
17672,9711,13153,09-11-2025,Delivered,457.66,Mobile App,11-11-2025,0
17673,9906,13408,09-11-2025,Delivered,32352.99,Website,12-11-2025,0
17674,126,170,10-11-2025,Delivered,676.86,Mobile App,12-11-2025,0
17675,159,222,10-11-2025,Delivered,7558.69,Mobile App,17-11-2025,0
17676,233,316,10-11-2025,Delivered,862.01,Website,14-11-2025,5
17677,1001,1354,10-11-2025,Shipped,4857.41,Mobile App,12-11-2025,10
17678,1799,2431,10-11-2025,Delivered,771.16,Website,15-11-2025,0
17679,1892,2558,10-11-2025,Delivered,219.87,Mobile App,13-11-2025,0
17680,2101,2840,10-11-2025,Returned,790.39,Mobile App,13-11-2025,20
17681,2935,3968,10-11-2025,Delivered,5670.24,Website,16-11-2025,0
17682,3864,5221,10-11-2025,Delivered,1624.47,Website,14-11-2025,0
17683,3987,5382,10-11-2025,Delivered,1001.92,Website,16-11-2025,0
17684,4039,5450,10-11-2025,Delivered,441.96,Mobile App,15-11-2025,0
17685,4179,5637,10-11-2025,Delivered,2308.98,Mobile App,17-11-2025,0
17686,4424,5978,10-11-2025,Delivered,5834.87,Website,14-11-2025,10
17687,4514,6092,10-11-2025,Confirmed,846.33,Website,16-11-2025,5
17688,4527,6110,10-11-2025,Delivered,2837.93,Website,17-11-2025,0
17689,7421,10031,10-11-2025,Pending,14381.18,Website,14-11-2025,0
17690,9339,12642,10-11-2025,Delivered,2091.51,Mobile App,14-11-2025,5
17691,9800,13262,10-11-2025,Shipped,9020.38,Website,12-11-2025,0
17692,9974,13496,10-11-2025,Delivered,1928.41,Website,17-11-2025,10
17693,14,15,11-11-2025,Delivered,4415.57,Website,16-11-2025,5
17694,404,554,11-11-2025,Delivered,865.89,Mobile App,17-11-2025,0
17695,1168,1585,11-11-2025,Delivered,931.99,Mobile App,13-11-2025,0
17696,1546,2091,11-11-2025,Delivered,3404.82,Website,16-11-2025,0
17697,1729,2337,11-11-2025,Delivered,796.39,Mobile App,17-11-2025,0
17698,2663,3588,11-11-2025,Delivered,5396.56,Website,13-11-2025,0
17699,2845,3844,11-11-2025,Delivered,2940.49,Mobile App,15-11-2025,0
17700,3129,4221,11-11-2025,Delivered,7613.5,Mobile App,16-11-2025,0
17701,3908,5278,11-11-2025,Delivered,418.51,Website,16-11-2025,0
17702,5042,6801,11-11-2025,Delivered,2344.89,Website,13-11-2025,5
17703,5222,7070,11-11-2025,Delivered,950.3,Mobile App,15-11-2025,0
17704,5292,7165,11-11-2025,Delivered,518.39,Website,17-11-2025,5
17705,5539,7487,11-11-2025,Delivered,2183.03,Website,17-11-2025,0
17706,7367,9953,11-11-2025,Delivered,2904.97,Mobile App,13-11-2025,10
17707,7711,10429,11-11-2025,Delivered,916.92,Website,13-11-2025,0
17708,7974,10781,11-11-2025,Delivered,1980.95,Mobile App,14-11-2025,0
17709,8309,11242,11-11-2025,Pending,1587.3,Website,15-11-2025,0
17710,9204,12462,11-11-2025,Delivered,12209.57,Mobile App,14-11-2025,0
17711,9629,13040,11-11-2025,Shipped,11245.43,Website,13-11-2025,20
17712,9801,13263,11-11-2025,Delivered,6145.38,Mobile App,18-11-2025,20
17713,369,505,12-11-2025,Delivered,2916.87,Mobile App,19-11-2025,0
17714,490,668,12-11-2025,Shipped,7399.27,Website,17-11-2025,5
17715,684,926,12-11-2025,Delivered,1112.71,Mobile App,19-11-2025,0
17716,1206,1635,12-11-2025,Delivered,790,Website,19-11-2025,0
17717,1791,2423,12-11-2025,Delivered,5713.47,Website,17-11-2025,0
17718,2730,3681,12-11-2025,Delivered,303.43,Website,14-11-2025,0
17719,3193,4305,12-11-2025,Delivered,7663.39,Website,16-11-2025,5
17720,3203,4317,12-11-2025,Delivered,2112.77,Website,14-11-2025,0
17721,3370,4535,12-11-2025,Pending,866.06,Website,17-11-2025,10
17722,3950,5334,12-11-2025,Delivered,2299.44,Mobile App,15-11-2025,0
17723,4532,6118,12-11-2025,Delivered,14740.98,Website,16-11-2025,0
17724,4897,6605,12-11-2025,Delivered,2265.35,Website,15-11-2025,10
17725,6217,8413,12-11-2025,Delivered,8659.1,Website,17-11-2025,20
17726,6305,8525,12-11-2025,Cancelled,856.68,Mobile App,18-11-2025,10
17727,6545,8855,12-11-2025,Confirmed,1100.2,Website,18-11-2025,0
17728,6633,8965,12-11-2025,Cancelled,11506.63,Mobile App,19-11-2025,0
17729,8000,10815,12-11-2025,Confirmed,695.93,Mobile App,17-11-2025,0
17730,8075,10922,12-11-2025,Delivered,2013.86,Website,15-11-2025,0
17731,9127,12359,12-11-2025,Delivered,7098.78,Website,14-11-2025,10
17732,9675,13101,12-11-2025,Delivered,4818.51,Mobile App,17-11-2025,10
17733,9782,13241,12-11-2025,Delivered,1419.7,Website,14-11-2025,0
17734,718,965,13-11-2025,Delivered,240.46,Website,18-11-2025,0
17735,964,1302,13-11-2025,Delivered,6925.19,Website,19-11-2025,0
17736,1014,1369,13-11-2025,Delivered,10529.25,Website,17-11-2025,0
17737,2061,2784,13-11-2025,Delivered,5934.06,Website,17-11-2025,0
17738,2836,3832,13-11-2025,Delivered,8786.49,Website,17-11-2025,5
17739,3037,4102,13-11-2025,Delivered,382.64,Mobile App,17-11-2025,0
17740,3235,4357,13-11-2025,Delivered,281.07,Mobile App,15-11-2025,0
17741,3560,4802,13-11-2025,Pending,3483.26,Website,19-11-2025,0
17742,3611,4878,13-11-2025,Delivered,418.08,Website,20-11-2025,5
17743,3640,4914,13-11-2025,Delivered,6100.14,Website,16-11-2025,5
17744,3904,5272,13-11-2025,Delivered,387.24,Website,20-11-2025,0
17745,4777,6445,13-11-2025,Delivered,386.67,Website,19-11-2025,0
17746,5117,6914,13-11-2025,Delivered,7782.25,Mobile App,20-11-2025,20
17747,5885,7952,13-11-2025,Cancelled,6119.55,Mobile App,19-11-2025,0
17748,6332,8559,13-11-2025,Shipped,1363.08,Mobile App,16-11-2025,10
17749,6937,9366,13-11-2025,Delivered,941.25,Website,17-11-2025,0
17750,7118,9609,13-11-2025,Delivered,1068.7,Website,18-11-2025,0
17751,7301,9867,13-11-2025,Delivered,2031.99,Website,18-11-2025,0
17752,7678,10384,13-11-2025,Delivered,5885.13,Website,15-11-2025,0
17753,8941,12113,13-11-2025,Shipped,451.55,Website,15-11-2025,0
17754,8962,12139,13-11-2025,Shipped,1789.71,Mobile App,18-11-2025,0
17755,9503,12870,13-11-2025,Cancelled,675.49,Website,18-11-2025,5
17756,9929,13440,13-11-2025,Delivered,247.54,Website,17-11-2025,5
17757,124,168,14-11-2025,Shipped,6983.68,Website,16-11-2025,0
17758,262,356,14-11-2025,Delivered,4715.71,Website,20-11-2025,20
17759,690,932,14-11-2025,Confirmed,7764.97,Website,18-11-2025,0
17760,1538,2080,14-11-2025,Delivered,2195.76,Mobile App,21-11-2025,5
17761,2479,3345,14-11-2025,Delivered,430.29,Mobile App,21-11-2025,0
17762,3035,4100,14-11-2025,Delivered,554.53,Website,19-11-2025,0
17763,3367,4531,14-11-2025,Delivered,5439.51,Website,20-11-2025,0
17764,3512,4740,14-11-2025,Delivered,581.18,Website,17-11-2025,0
17765,3823,5171,14-11-2025,Pending,866.88,Mobile App,21-11-2025,0
17766,4502,6077,14-11-2025,Delivered,328.22,Mobile App,18-11-2025,10
17767,4509,6086,14-11-2025,Delivered,2801.44,Website,16-11-2025,0
17768,4555,6146,14-11-2025,Delivered,732.12,Website,18-11-2025,10
17769,4984,6721,14-11-2025,Delivered,11449.26,Mobile App,17-11-2025,5
17770,5201,7040,14-11-2025,Delivered,986.49,Mobile App,19-11-2025,20
17771,5452,7377,14-11-2025,Delivered,536.6,Mobile App,21-11-2025,0
17772,6208,8398,14-11-2025,Delivered,848.79,Website,20-11-2025,0
17773,6883,9297,14-11-2025,Delivered,409.9,Mobile App,19-11-2025,0
17774,6900,9320,14-11-2025,Delivered,947.28,Website,21-11-2025,0
17775,8104,10961,14-11-2025,Shipped,18245.84,Website,16-11-2025,0
17776,8404,11370,14-11-2025,Delivered,10565.5,Website,21-11-2025,0
17777,9489,12848,14-11-2025,Delivered,3639.64,Website,20-11-2025,0
17778,9537,12913,14-11-2025,Delivered,1270.05,Mobile App,19-11-2025,0
17779,38,47,15-11-2025,Cancelled,7247.77,Mobile App,17-11-2025,5
17780,169,234,15-11-2025,Delivered,1537.06,Mobile App,21-11-2025,0
17781,958,1294,15-11-2025,Confirmed,859.72,Mobile App,20-11-2025,10
17782,1353,1837,15-11-2025,Shipped,1825.81,Website,17-11-2025,10
17783,1570,2126,15-11-2025,Shipped,693.28,Website,20-11-2025,0
17784,2083,2814,15-11-2025,Delivered,2335.85,Mobile App,18-11-2025,0
17785,2086,2818,15-11-2025,Delivered,2289.65,Website,20-11-2025,5
17786,2235,3010,15-11-2025,Delivered,745.86,Mobile App,22-11-2025,0
17787,2646,3567,15-11-2025,Confirmed,1254.11,Website,19-11-2025,0
17788,3254,4383,15-11-2025,Pending,1798.05,Website,22-11-2025,0
17789,3968,5355,15-11-2025,Delivered,6312.83,Website,22-11-2025,0
17790,4116,5559,15-11-2025,Delivered,786.65,Mobile App,21-11-2025,0
17791,4613,6229,15-11-2025,Delivered,871.54,Website,22-11-2025,0
17792,6042,8173,15-11-2025,Shipped,1889.79,Website,17-11-2025,0
17793,6305,8525,15-11-2025,Delivered,2443.67,Mobile App,20-11-2025,0
17794,7094,9579,15-11-2025,Delivered,10681.71,Mobile App,17-11-2025,0
17795,8008,10826,15-11-2025,Delivered,1724.8,Mobile App,20-11-2025,20
17796,8035,10866,15-11-2025,Delivered,13338.63,Website,18-11-2025,10
17797,8228,11131,15-11-2025,Delivered,4119.65,Mobile App,22-11-2025,0
17798,8286,11209,15-11-2025,Delivered,745.59,Website,21-11-2025,5
17799,9709,13150,15-11-2025,Delivered,2610.27,Website,18-11-2025,5
17800,201,272,16-11-2025,Delivered,2061.51,Mobile App,20-11-2025,5
17801,240,325,16-11-2025,Delivered,9003.49,Mobile App,19-11-2025,0
17802,1066,1440,16-11-2025,Confirmed,1899.31,Website,22-11-2025,0
17803,1287,1749,16-11-2025,Delivered,4571.78,Website,23-11-2025,0
17804,1446,1953,16-11-2025,Delivered,7426.53,Website,21-11-2025,0
17805,2253,3035,16-11-2025,Delivered,12863.29,Mobile App,22-11-2025,0
17806,5107,6899,16-11-2025,Pending,731.9,Mobile App,20-11-2025,5
17807,5358,7247,16-11-2025,Delivered,2467.35,Mobile App,23-11-2025,0
17808,5460,7386,16-11-2025,Delivered,2472.96,Mobile App,18-11-2025,0
17809,5839,7893,16-11-2025,Shipped,6990.01,Website,19-11-2025,0
17810,6025,8151,16-11-2025,Delivered,728.08,Website,23-11-2025,0
17811,7757,10494,16-11-2025,Delivered,578.91,Mobile App,22-11-2025,0
17812,7823,10587,16-11-2025,Delivered,437.46,Mobile App,20-11-2025,0
