product_id,product_name,category_id,seller_id,brand,stock_keeping_unit,price,cost_price,discount_percentage,description,average_rating,total_reviews,launch_date,is_active
2186,Cosco Ultra Badminton Racket,6,428,Cosco,SPO-COS-02186,10297.64,6529.84,25,"Cosco Badminton Racket designed for quality, durability and everyday use.",5.0,257,2021-10-01,True
2187,Nike Advanced Badminton Racket,6,428,Nike,SPO-NIK-02187,20117.14,13907.97,10,"Nike Badminton Racket designed for quality, durability and everyday use.",4.6,396,2023-08-21,True
2188,Cosco Pro Dumbbells,6,428,Cosco,SPO-COS-02188,29806.18,22534.09,15,"Cosco Dumbbells designed for quality, durability and everyday use.",4.9,370,2023-09-22,True
2189,SG Elite Badminton Racket,6,428,SG,SPO-SG-02189,21041.78,16660.76,5,"SG Badminton Racket designed for quality, durability and everyday use.",4.5,272,2021-03-26,False
2190,3M Elite Cleaning Kit,10,429,3M,AUT-3M-02190,35963.36,27944.37,0,"3M Cleaning Kit designed for quality, durability and everyday use.",4.7,73,2025-11-23,True
2191,Michelin Premium Helmet,10,429,Michelin,AUT-MIC-02191,19505.48,11791.8,15,"Michelin Helmet designed for quality, durability and everyday use.",4.4,250,2023-06-27,True
2192,GoMechanic Advanced Engine Oil,10,429,GoMechanic,AUT-GOM-02192,27273.68,16224.41,20,"GoMechanic Engine Oil designed for quality, durability and everyday use.",4.0,184,2024-11-27,True
2193,GoMechanic Plus Cleaning Kit,10,429,GoMechanic,AUT-GOM-02193,41880.79,34763.96,30,"GoMechanic Cleaning Kit designed for quality, durability and everyday use.",4.8,172,2023-10-23,True
2194,Bosch Plus Tyre Inflator,10,429,Bosch,AUT-BOS-02194,25378.05,18368.16,50,"Bosch Tyre Inflator designed for quality, durability and everyday use.",4.0,156,2020-04-25,True
2195,Levis Pro Sneakers,2,430,Levis,FAS-LEV-02195,7021.49,5366.81,15,"Levis Sneakers designed for quality, durability and everyday use.",4.6,17,2026-02-04,True
2196,Levis Max Dress,2,430,Levis,FAS-LEV-02196,5715.16,3264.39,20,"Levis Dress designed for quality, durability and everyday use.",4.7,637,2021-02-18,True
2197,H&M Eco Hoodie,2,430,H&M,FAS-H&M-02197,4464.06,3373.25,25,"H&M Hoodie designed for quality, durability and everyday use.",4.3,240,2023-05-16,True
2198,Puma Plus Jacket,2,430,Puma,FAS-PUM-02198,747.2,541.2,5,"Puma Jacket designed for quality, durability and everyday use.",3.6,62,2025-03-10,True
2199,Allen Solly Eco Jeans,2,430,Allen Solly,FAS-ALL-02199,2329.52,1638.86,10,"Allen Solly Jeans designed for quality, durability and everyday use.",4.6,410,2023-02-04,True
2200,Nike Smart Jeans,2,430,Nike,FAS-NIK-02200,4871.32,3674.81,0,"Nike Jeans designed for quality, durability and everyday use.",3.8,1,2026-05-19,True
2201,Lego Eco Board Game,7,431,Lego,TOY-LEG-02201,678.89,562.47,15,"Lego Board Game designed for quality, durability and everyday use.",4.5,321,2023-07-21,True
2202,Lego Premium Doll,7,431,Lego,TOY-LEG-02202,4593.96,3061.45,20,"Lego Doll designed for quality, durability and everyday use.",3.7,208,2018-05-02,True
2203,Funskool Advanced Toy Car,7,431,Funskool,TOY-FUN-02203,3940.81,2864.35,0,"Funskool Toy Car designed for quality, durability and everyday use.",4.5,110,2024-04-03,True
2204,Nerf Pro Doll,7,431,Nerf,TOY-NER-02204,3115.87,2138.22,0,"Nerf Doll designed for quality, durability and everyday use.",4.3,475,2019-05-18,True
2205,Borosil Smart Storage Box,3,432,Borosil,HMK-BOR-02205,24915.32,15131.14,5,"Borosil Storage Box designed for quality, durability and everyday use.",4.6,80,2025-06-24,True
2206,Philips Smart Storage Box,3,432,Philips,HMK-PHI-02206,2953.68,1916.29,15,"Philips Storage Box designed for quality, durability and everyday use.",4.4,28,2025-06-20,True
2207,Cello Eco Mixer,3,432,Cello,HMK-CEL-02207,12221.81,8934.77,25,"Cello Mixer designed for quality, durability and everyday use.",4.8,369,2021-07-27,True
2208,Milton Eco Induction Cooktop,3,432,Milton,HMK-MIL-02208,5626.3,4734.86,5,"Milton Induction Cooktop designed for quality, durability and everyday use.",4.8,393,2023-04-16,True
2209,Prestige Smart Cookware Set,3,432,Prestige,HMK-PRE-02209,24455.53,19270.56,25,"Prestige Cookware Set designed for quality, durability and everyday use.",4.9,49,2025-06-28,True
2210,GoMechanic Classic Cleaning Kit,10,433,GoMechanic,AUT-GOM-02210,37310.9,27044.2,10,"GoMechanic Cleaning Kit designed for quality, durability and everyday use.",4.0,3,2026-01-06,True
2211,Castrol Pro Helmet,10,433,Castrol,AUT-CAS-02211,40312.68,29761.6,5,"Castrol Helmet designed for quality, durability and everyday use.",4.6,374,2022-08-26,True
2212,Bosch Elite Helmet,10,433,Bosch,AUT-BOS-02212,36418.65,24698.47,5,"Bosch Helmet designed for quality, durability and everyday use.",5.0,373,2023-10-03,True
2213,Castrol Eco Tyre Inflator,10,433,Castrol,AUT-CAS-02213,33264.31,26963.42,5,"Castrol Tyre Inflator designed for quality, durability and everyday use.",3.8,367,2023-11-25,True
2214,Castrol Smart Tyre Inflator,10,433,Castrol,AUT-CAS-02214,5670.8,3788.38,10,"Castrol Tyre Inflator designed for quality, durability and everyday use.",4.3,349,2023-10-07,True
2215,3M Max Cleaning Kit,10,433,3M,AUT-3M-02215,46127.45,34529.47,15,"3M Cleaning Kit designed for quality, durability and everyday use.",3.5,427,2020-12-24,True
2216,Oxford Eco Novel,4,434,Oxford,BOO-OXF-02216,791.88,611.06,10,"Oxford Novel designed for quality, durability and everyday use.",4.5,298,2023-02-19,True
2217,Oxford Elite Textbook,4,434,Oxford,BOO-OXF-02217,1716.13,1308.9,5,"Oxford Textbook designed for quality, durability and everyday use.",4.3,390,2021-12-31,True
2218,McGraw Hill Plus Textbook,4,434,McGraw Hill,BOO-MCG-02218,362.57,206.34,0,"McGraw Hill Textbook designed for quality, durability and everyday use.",5.0,198,2020-12-05,True
2219,Penguin Plus Story Book,4,434,Penguin,BOO-PEN-02219,1170.85,870.71,30,"Penguin Story Book designed for quality, durability and everyday use.",4.0,440,2018-11-04,True
2220,McGraw Hill Plus Novel,4,434,McGraw Hill,BOO-MCG-02220,622.02,447.07,15,"McGraw Hill Novel designed for quality, durability and everyday use.",4.2,725,2020-09-20,True
2221,HarperCollins Elite Biography,4,434,HarperCollins,BOO-HAR-02221,683.94,506.85,5,"HarperCollins Biography designed for quality, durability and everyday use.",4.9,277,2023-11-07,True
2222,Oxford Plus Novel,4,434,Oxford,BOO-OXF-02222,1493.12,1083.32,15,"Oxford Novel designed for quality, durability and everyday use.",4.9,146,2024-01-22,True
2223,Allen Solly Elite Shirt,2,435,Allen Solly,FAS-ALL-02223,7922.6,5341.09,40,"Allen Solly Shirt designed for quality, durability and everyday use.",5.0,81,2025-03-18,True
2224,H&M Ultra T-Shirt,2,435,H&M,FAS-H&M-02224,6409.44,5137.08,0,"H&M T-Shirt designed for quality, durability and everyday use.",4.3,194,2020-03-22,True
2225,Adidas Advanced Shirt,2,435,Adidas,FAS-ADI-02225,7784.01,5574.27,25,"Adidas Shirt designed for quality, durability and everyday use.",4.6,108,2023-02-03,True
2226,Levis Classic Dress,2,435,Levis,FAS-LEV-02226,2820.96,2089.48,5,"Levis Dress designed for quality, durability and everyday use.",4.7,751,2020-02-25,True
2227,Adidas Max Hoodie,2,435,Adidas,FAS-ADI-02227,782.54,501.78,5,"Adidas Hoodie designed for quality, durability and everyday use.",4.7,252,2023-10-14,True
2228,Michelin Advanced Helmet,10,436,Michelin,AUT-MIC-02228,37704.59,25031.44,0,"Michelin Helmet designed for quality, durability and everyday use.",4.5,105,2025-02-20,True
2229,Castrol Advanced Helmet,10,436,Castrol,AUT-CAS-02229,34422.8,22811.6,25,"Castrol Helmet designed for quality, durability and everyday use.",4.2,146,2020-04-02,True
2230,GoMechanic Premium Car Cover,10,436,GoMechanic,AUT-GOM-02230,48653.74,37603.76,5,"GoMechanic Car Cover designed for quality, durability and everyday use.",5.0,252,2024-03-02,True
2231,Lenovo Eco Headphones,1,437,Lenovo,ELE-LEN-02231,61100.87,36184.21,10,"Lenovo Headphones designed for quality, durability and everyday use.",4.5,160,2024-09-07,True
2232,HP Pro Smartphone,1,437,HP,ELE-HP-02232,138922.41,87909.82,20,"HP Smartphone designed for quality, durability and everyday use.",4.3,94,2025-09-14,True
2233,HP Max Tablet,1,437,HP,ELE-HP-02233,15733.66,9884.11,20,"HP Tablet designed for quality, durability and everyday use.",4.6,20,2026-04-22,True
2234,Dell Pro Laptop,1,437,Dell,ELE-DEL-02234,4066.67,2629.79,5,"Dell Laptop designed for quality, durability and everyday use.",4.6,323,2023-07-14,True
2235,Sony Premium Laptop,1,437,Sony,ELE-SON-02235,16785.98,12740.78,10,"Sony Laptop designed for quality, durability and everyday use.",4.8,452,2020-06-21,True
2236,Apple Smart Headphones,1,437,Apple,ELE-APP-02236,66103.86,46964.03,0,"Apple Headphones designed for quality, durability and everyday use.",5.0,160,2025-09-22,True
2237,Asus Premium Smartphone,1,437,Asus,ELE-ASU-02237,93040.64,62487.65,10,"Asus Smartphone designed for quality, durability and everyday use.",4.7,509,2022-07-19,True
2238,Samsung Elite Tablet,1,437,Samsung,ELE-SAM-02238,123651.29,92363.03,5,"Samsung Tablet designed for quality, durability and everyday use.",4.2,343,2018-09-27,True
2239,Loreal Premium Face Wash,5,438,Loreal,BEA-LOR-02239,1045.73,592.16,40,"Loreal Face Wash designed for quality, durability and everyday use.",4.6,119,2021-11-17,True
2240,Maybelline Pro Shampoo,5,438,Maybelline,BEA-MAY-02240,3743.37,2166.48,20,"Maybelline Shampoo designed for quality, durability and everyday use.",5.0,112,2023-03-17,True
2241,Nivea Plus Serum,5,438,Nivea,BEA-NIV-02241,2896.99,1609.94,50,"Nivea Serum designed for quality, durability and everyday use.",4.7,257,2024-02-26,True
2242,Maybelline Ultra Shampoo,5,438,Maybelline,BEA-MAY-02242,4286.47,2714.89,0,"Maybelline Shampoo designed for quality, durability and everyday use.",4.8,8,2026-04-17,True
2243,Sony Ultra Keyboard,1,439,Sony,ELE-SON-02243,98942.23,57256.06,15,"Sony Keyboard designed for quality, durability and everyday use.",4.5,276,2018-03-19,True
2244,Lenovo Smart Headphones,1,439,Lenovo,ELE-LEN-02244,35096.82,20366.99,5,"Lenovo Headphones designed for quality, durability and everyday use.",4.9,139,2022-02-14,True
2245,Dell Plus Smart Watch,1,439,Dell,ELE-DEL-02245,39616.12,31681.85,10,"Dell Smart Watch designed for quality, durability and everyday use.",4.8,290,2021-09-15,True
2246,Lenovo Plus Headphones,1,439,Lenovo,ELE-LEN-02246,67522.33,53201.88,0,"Lenovo Headphones designed for quality, durability and everyday use.",4.5,108,2024-01-31,True
2247,Nerf Smart Building Blocks,7,440,Nerf,TOY-NER-02247,2298.87,1577.36,15,"Nerf Building Blocks designed for quality, durability and everyday use.",4.4,110,2024-05-11,True
2248,Nerf Ultra Building Blocks,7,440,Nerf,TOY-NER-02248,3184.79,2545.01,5,"Nerf Building Blocks designed for quality, durability and everyday use.",4.1,321,2019-12-06,False
2249,Barbie Max Building Blocks,7,440,Barbie,TOY-BAR-02249,2901.06,1653.32,10,"Barbie Building Blocks designed for quality, durability and everyday use.",4.0,83,2025-01-27,True
2250,GoMechanic Elite Tyre Inflator,10,441,GoMechanic,AUT-GOM-02250,15357.24,9674.76,20,"GoMechanic Tyre Inflator designed for quality, durability and everyday use.",4.7,161,2022-01-29,True
2251,Michelin Elite Car Cover,10,441,Michelin,AUT-MIC-02251,21997.96,14196.04,5,"Michelin Car Cover designed for quality, durability and everyday use.",4.9,52,2025-04-15,True
2252,GoMechanic Max Cleaning Kit,10,441,GoMechanic,AUT-GOM-02252,37522.91,22372.24,5,"GoMechanic Cleaning Kit designed for quality, durability and everyday use.",3.9,146,2025-03-06,True
2253,Castrol Classic Car Cover,10,441,Castrol,AUT-CAS-02253,17268.36,9921.34,15,"Castrol Car Cover designed for quality, durability and everyday use.",4.0,70,2025-05-06,True
2254,GoMechanic Max Helmet,10,441,GoMechanic,AUT-GOM-02254,13936.95,11596.32,5,"GoMechanic Helmet designed for quality, durability and everyday use.",4.5,83,2025-05-28,True
2255,Apple Eco Keyboard,1,442,Apple,ELE-APP-02255,23773.02,17108.3,15,"Apple Keyboard designed for quality, durability and everyday use.",4.8,50,2026-01-23,True
2256,LG Max Smartphone,1,442,LG,ELE-LG-02256,129345.73,97286.52,10,"LG Smartphone designed for quality, durability and everyday use.",5.0,70,2025-11-21,True
2257,Maybelline Advanced Face Wash,5,443,Maybelline,BEA-MAY-02257,4061.05,2811.04,5,"Maybelline Face Wash designed for quality, durability and everyday use.",4.6,217,2020-01-09,True
2258,Mamaearth Advanced Lipstick,5,443,Mamaearth,BEA-MAM-02258,4800.79,3942.17,0,"Mamaearth Lipstick designed for quality, durability and everyday use.",4.0,186,2024-07-17,True
2259,Maybelline Pro Face Wash,5,443,Maybelline,BEA-MAY-02259,2081.42,1267.46,20,"Maybelline Face Wash designed for quality, durability and everyday use.",4.2,122,2024-01-12,True
2260,Nestle Ultra Milk Powder,8,444,Nestle,GRO-NES-02260,807.77,614.52,5,"Nestle Milk Powder designed for quality, durability and everyday use.",4.7,193,2024-01-27,True
2261,Fortune Plus Milk Powder,8,444,Fortune,GRO-FOR-02261,1728.12,1255.63,25,"Fortune Milk Powder designed for quality, durability and everyday use.",5.0,16,2026-03-18,True
2262,Tata Classic Milk Powder,8,444,Tata,GRO-TAT-02262,403.97,272.31,30,"Tata Milk Powder designed for quality, durability and everyday use.",4.3,377,2023-07-01,True
2263,Tata Eco Tea,8,444,Tata,GRO-TAT-02263,487.18,315.98,15,"Tata Tea designed for quality, durability and everyday use.",5.0,146,2023-08-09,True
2264,Nestle Classic Rice,8,444,Nestle,GRO-NES-02264,832.64,637.41,10,"Nestle Rice designed for quality, durability and everyday use.",4.8,159,2023-06-16,True
2265,Aashirvaad Smart Oil,8,444,Aashirvaad,GRO-AAS-02265,978.66,733.77,25,"Aashirvaad Oil designed for quality, durability and everyday use.",4.4,646,2021-07-14,True
2266,Nestle Pro Coffee,8,445,Nestle,GRO-NES-02266,222.79,126.68,0,"Nestle Coffee designed for quality, durability and everyday use.",4.6,97,2023-03-19,False
2267,Nestle Classic Rice,8,445,Nestle,GRO-NES-02267,830.89,700.1,10,"Nestle Rice designed for quality, durability and everyday use.",4.3,72,2023-06-20,True
2268,Aashirvaad Ultra Milk Powder,8,445,Aashirvaad,GRO-AAS-02268,1792.58,1006.71,10,"Aashirvaad Milk Powder designed for quality, durability and everyday use.",4.1,50,2025-05-04,True
2269,Nestle Classic Rice,8,445,Nestle,GRO-NES-02269,1758.53,1284.9,5,"Nestle Rice designed for quality, durability and everyday use.",4.9,106,2024-02-15,True
2270,Puma Eco Yoga Mat,6,446,Puma,SPO-PUM-02270,8203.43,4895.65,0,"Puma Yoga Mat designed for quality, durability and everyday use.",4.8,872,2018-03-04,True
2271,SG Advanced Football,6,446,SG,SPO-SG-02271,25201.34,20877.87,0,"SG Football designed for quality, durability and everyday use.",3.9,225,2023-06-13,True
2272,Nike Advanced Football,6,446,Nike,SPO-NIK-02272,3922.18,3189.01,20,"Nike Football designed for quality, durability and everyday use.",5.0,129,2023-02-03,True
2273,Yonex Ultra Football,6,446,Yonex,SPO-YON-02273,29134.16,20575.31,20,"Yonex Football designed for quality, durability and everyday use.",5.0,706,2018-05-16,True
2274,SG Max Yoga Mat,6,446,SG,SPO-SG-02274,4533.16,3152.24,15,"SG Yoga Mat designed for quality, durability and everyday use.",4.2,141,2025-06-12,True
2275,Puma Elite Dumbbells,6,446,Puma,SPO-PUM-02275,9189.64,6236.19,15,"Puma Dumbbells designed for quality, durability and everyday use.",4.8,79,2023-06-13,True
2276,Pearson Elite Novel,4,447,Pearson,BOO-PEA-02276,375.91,271.89,5,"Pearson Novel designed for quality, durability and everyday use.",4.8,390,2021-12-14,True
2277,Penguin Classic Dictionary,4,447,Penguin,BOO-PEN-02277,1852.15,1139.7,0,"Penguin Dictionary designed for quality, durability and everyday use.",4.5,139,2024-01-15,True
2278,Pearson Max Textbook,4,447,Pearson,BOO-PEA-02278,773.7,657.26,0,"Pearson Textbook designed for quality, durability and everyday use.",4.4,61,2023-06-03,True
2279,Oxford Advanced Textbook,4,447,Oxford,BOO-OXF-02279,1483.23,844.7,15,"Oxford Textbook designed for quality, durability and everyday use.",4.5,17,2026-06-10,True
2280,Oxford Elite Story Book,4,447,Oxford,BOO-OXF-02280,1268.34,890.38,50,"Oxford Story Book designed for quality, durability and everyday use.",4.5,249,2023-03-04,True
2281,Horlicks Advanced First Aid Kit,9,448,Horlicks,HEA-HOR-02281,1804.55,1351.65,10,"Horlicks First Aid Kit designed for quality, durability and everyday use.",4.7,266,2024-08-29,True
2282,Dabur Classic First Aid Kit,9,448,Dabur,HEA-DAB-02282,2332.86,1555.82,0,"Dabur First Aid Kit designed for quality, durability and everyday use.",4.4,192,2023-02-23,True
2283,Himalaya Premium First Aid Kit,9,448,Himalaya,HEA-HIM-02283,3350.35,1926.12,25,"Himalaya First Aid Kit designed for quality, durability and everyday use.",4.4,105,2021-03-31,False
2284,Ensure Ultra First Aid Kit,9,448,Ensure,HEA-ENS-02284,1377.32,1082.9,10,"Ensure First Aid Kit designed for quality, durability and everyday use.",4.2,123,2020-01-11,True
2285,Ensure Eco First Aid Kit,9,448,Ensure,HEA-ENS-02285,3037.57,2283.33,50,"Ensure First Aid Kit designed for quality, durability and everyday use.",4.2,669,2020-10-04,True
2286,Ensure Ultra First Aid Kit,9,448,Ensure,HEA-ENS-02286,1041.65,797.94,0,"Ensure First Aid Kit designed for quality, durability and everyday use.",4.0,177,2023-10-14,True
2287,Dabur Ultra Vitamin Tablets,9,448,Dabur,HEA-DAB-02287,2824.73,1794.19,10,"Dabur Vitamin Tablets designed for quality, durability and everyday use.",4.6,69,2025-12-13,True
2288,Dettol Premium Hand Sanitizer,9,448,Dettol,HEA-DET-02288,106.32,61.42,15,"Dettol Hand Sanitizer designed for quality, durability and everyday use.",4.5,176,2023-08-26,True
2289,Tata Max Atta,8,449,Tata,GRO-TAT-02289,1350.68,1077.59,30,"Tata Atta designed for quality, durability and everyday use.",4.8,154,2022-06-26,True
2290,Nestle Ultra Coffee,8,449,Nestle,GRO-NES-02290,1850.89,1022.24,30,"Nestle Coffee designed for quality, durability and everyday use.",4.8,145,2025-01-06,True
2291,Tata Advanced Coffee,8,449,Tata,GRO-TAT-02291,1072.17,599.09,30,"Tata Coffee designed for quality, durability and everyday use.",5.0,264,2018-11-04,True
2292,Aashirvaad Pro Atta,8,449,Aashirvaad,GRO-AAS-02292,200.54,130.33,20,"Aashirvaad Atta designed for quality, durability and everyday use.",4.2,395,2023-07-15,True
2293,Amul Elite Coffee,8,449,Amul,GRO-AMU-02293,1609.74,1024.36,25,"Amul Coffee designed for quality, durability and everyday use.",4.9,816,2018-03-29,True
2294,Nestle Smart Coffee,8,449,Nestle,GRO-NES-02294,94.02,57.97,5,"Nestle Coffee designed for quality, durability and everyday use.",3.6,404,2023-02-21,False
2295,Nestle Ultra Rice,8,450,Nestle,GRO-NES-02295,239.83,191.19,15,"Nestle Rice designed for quality, durability and everyday use.",3.9,250,2024-05-05,True
2296,Nestle Premium Coffee,8,450,Nestle,GRO-NES-02296,671.93,436.47,5,"Nestle Coffee designed for quality, durability and everyday use.",4.7,166,2025-02-01,True
2297,Tata Pro Coffee,8,450,Tata,GRO-TAT-02297,413.82,338.69,0,"Tata Coffee designed for quality, durability and everyday use.",4.7,40,2026-03-06,True
2298,Aashirvaad Ultra Oil,8,450,Aashirvaad,GRO-AAS-02298,1063.65,840.6,10,"Aashirvaad Oil designed for quality, durability and everyday use.",4.7,104,2025-03-06,True
2299,Fortune Advanced Atta,8,450,Fortune,GRO-FOR-02299,1524.48,1008.26,25,"Fortune Atta designed for quality, durability and everyday use.",5.0,292,2022-06-28,True
2300,Minimalist Classic Moisturizer,5,451,Minimalist,BEA-MIN-02300,1599.38,1310.97,0,"Minimalist Moisturizer designed for quality, durability and everyday use.",4.7,91,2025-11-14,True
2301,Minimalist Plus Lipstick,5,451,Minimalist,BEA-MIN-02301,3126.84,2320.25,25,"Minimalist Lipstick designed for quality, durability and everyday use.",4.8,520,2022-10-18,True
2302,Nivea Eco Face Wash,5,451,Nivea,BEA-NIV-02302,1517.62,918.55,20,"Nivea Face Wash designed for quality, durability and everyday use.",4.0,624,2021-09-09,True
2303,Lakme Classic Serum,5,451,Lakme,BEA-LAK-02303,2353.69,1383.51,0,"Lakme Serum designed for quality, durability and everyday use.",4.7,387,2022-03-26,True
2304,3M Pro Tyre Inflator,10,452,3M,AUT-3M-02304,42369.3,30738.41,0,"3M Tyre Inflator designed for quality, durability and everyday use.",4.9,23,2025-02-14,True
2305,Castrol Advanced Car Cover,10,452,Castrol,AUT-CAS-02305,3540.99,3006.39,5,"Castrol Car Cover designed for quality, durability and everyday use.",4.4,212,2024-11-23,True
2306,3M Smart Helmet,10,452,3M,AUT-3M-02306,42492.01,27477.35,10,"3M Helmet designed for quality, durability and everyday use.",4.2,51,2024-04-08,True
2307,Castrol Elite Cleaning Kit,10,452,Castrol,AUT-CAS-02307,19919.34,16362.67,15,"Castrol Cleaning Kit designed for quality, durability and everyday use.",4.5,308,2023-07-23,True
2308,Castrol Ultra Cleaning Kit,10,452,Castrol,AUT-CAS-02308,41546.4,23180.1,0,"Castrol Cleaning Kit designed for quality, durability and everyday use.",4.6,121,2023-12-29,True
2309,HarperCollins Elite Story Book,4,453,HarperCollins,BOO-HAR-02309,1267.63,877.77,50,"HarperCollins Story Book designed for quality, durability and everyday use.",5.0,483,2020-09-15,True
2310,HarperCollins Smart Novel,4,453,HarperCollins,BOO-HAR-02310,1234.78,864.39,5,"HarperCollins Novel designed for quality, durability and everyday use.",4.2,154,2023-01-16,True
2311,McGraw Hill Plus Novel,4,453,McGraw Hill,BOO-MCG-02311,240.19,173.64,15,"McGraw Hill Novel designed for quality, durability and everyday use.",4.9,144,2025-09-29,True
2312,Penguin Premium Novel,4,453,Penguin,BOO-PEN-02312,1345.34,814.12,15,"Penguin Novel designed for quality, durability and everyday use.",4.7,348,2018-05-30,True
2313,Cello Pro Storage Box,3,454,Cello,HMK-CEL-02313,17650.34,10046.52,20,"Cello Storage Box designed for quality, durability and everyday use.",4.7,290,2023-01-06,True
2314,Borosil Smart Cookware Set,3,454,Borosil,HMK-BOR-02314,511.53,403.18,5,"Borosil Cookware Set designed for quality, durability and everyday use.",4.2,184,2021-04-24,True
2315,Cello Advanced Storage Box,3,454,Cello,HMK-CEL-02315,11904.09,9339.38,20,"Cello Storage Box designed for quality, durability and everyday use.",4.8,93,2025-06-22,True
2316,Pigeon Classic Mixer,3,454,Pigeon,HMK-PIG-02316,15566.0,12974.17,5,"Pigeon Mixer designed for quality, durability and everyday use.",4.4,101,2023-08-02,True
2317,Pigeon Elite Pressure Cooker,3,454,Pigeon,HMK-PIG-02317,17931.71,11691.37,5,"Pigeon Pressure Cooker designed for quality, durability and everyday use.",4.4,37,2025-05-06,True
2318,HarperCollins Classic Biography,4,455,HarperCollins,BOO-HAR-02318,1669.53,1242.8,10,"HarperCollins Biography designed for quality, durability and everyday use.",5.0,139,2023-05-03,True
2319,Penguin Elite Novel,4,455,Penguin,BOO-PEN-02319,1035.15,739.23,30,"Penguin Novel designed for quality, durability and everyday use.",5.0,129,2025-09-05,True
2320,HarperCollins Ultra Dictionary,4,455,HarperCollins,BOO-HAR-02320,517.08,359.83,10,"HarperCollins Dictionary designed for quality, durability and everyday use.",4.5,547,2018-05-22,True
2321,Pearson Eco Textbook,4,455,Pearson,BOO-PEA-02321,830.12,511.52,10,"Pearson Textbook designed for quality, durability and everyday use.",5.0,19,2026-05-26,True
2322,Penguin Smart Novel,4,455,Penguin,BOO-PEN-02322,989.08,643.89,30,"Penguin Novel designed for quality, durability and everyday use.",4.5,184,2023-11-01,True
2323,Penguin Ultra Dictionary,4,455,Penguin,BOO-PEN-02323,630.36,411.86,15,"Penguin Dictionary designed for quality, durability and everyday use.",4.6,13,2026-06-08,True
2324,Allen Solly Pro Shirt,2,456,Allen Solly,FAS-ALL-02324,1095.27,818.97,5,"Allen Solly Shirt designed for quality, durability and everyday use.",4.4,4,2026-03-13,True
2325,Puma Eco Jeans,2,456,Puma,FAS-PUM-02325,1373.85,794.46,20,"Puma Jeans designed for quality, durability and everyday use.",4.4,501,2019-02-02,True
2326,Levis Pro Jacket,2,456,Levis,FAS-LEV-02326,1716.72,1173.44,20,"Levis Jacket designed for quality, durability and everyday use.",4.8,133,2023-05-11,True
2327,Puma Max Sneakers,2,456,Puma,FAS-PUM-02327,1998.68,1583.63,5,"Puma Sneakers designed for quality, durability and everyday use.",3.8,100,2025-03-14,True
2328,Levis Advanced Dress,2,456,Levis,FAS-LEV-02328,7826.19,4915.26,10,"Levis Dress designed for quality, durability and everyday use.",4.8,202,2023-12-04,True
2329,Cello Classic Bottle,3,457,Cello,HMK-CEL-02329,1031.17,692.99,0,"Cello Bottle designed for quality, durability and everyday use.",5.0,350,2023-09-23,True
2330,Pigeon Max Induction Cooktop,3,457,Pigeon,HMK-PIG-02330,21539.33,12770.63,15,"Pigeon Induction Cooktop designed for quality, durability and everyday use.",4.0,126,2025-07-05,True
2331,Philips Smart Induction Cooktop,3,457,Philips,HMK-PHI-02331,18622.53,14165.15,15,"Philips Induction Cooktop designed for quality, durability and everyday use.",4.5,241,2021-07-05,True
2332,Borosil Pro Mixer,3,457,Borosil,HMK-BOR-02332,11208.61,8796.23,5,"Borosil Mixer designed for quality, durability and everyday use.",5.0,399,2021-02-05,True
2333,Pigeon Premium Induction Cooktop,3,457,Pigeon,HMK-PIG-02333,7528.43,4919.58,10,"Pigeon Induction Cooktop designed for quality, durability and everyday use.",4.5,251,2023-10-08,True
2334,SG Advanced Football,6,458,SG,SPO-SG-02334,1214.71,751.97,15,"SG Football designed for quality, durability and everyday use.",4.9,368,2020-10-21,True
2335,SG Premium Cricket Bat,6,458,SG,SPO-SG-02335,27830.71,21140.63,5,"SG Cricket Bat designed for quality, durability and everyday use.",5.0,122,2025-09-26,True
2336,Yonex Elite Football,6,458,Yonex,SPO-YON-02336,6315.35,4667.31,15,"Yonex Football designed for quality, durability and everyday use.",4.1,129,2025-12-01,True
2337,Nike Ultra Football,6,458,Nike,SPO-NIK-02337,26556.79,21182.56,0,"Nike Football designed for quality, durability and everyday use.",3.8,670,2019-11-24,True
2338,Puma Elite Cricket Bat,6,458,Puma,SPO-PUM-02338,24604.65,19240.11,25,"Puma Cricket Bat designed for quality, durability and everyday use.",4.9,148,2024-03-11,True
2339,Amul Eco Rice,8,459,Amul,GRO-AMU-02339,374.45,315.73,10,"Amul Rice designed for quality, durability and everyday use.",4.7,165,2023-06-25,True
2340,Aashirvaad Pro Milk Powder,8,459,Aashirvaad,GRO-AAS-02340,1232.85,783.86,10,"Aashirvaad Milk Powder designed for quality, durability and everyday use.",3.9,294,2022-01-28,True
2341,Tata Smart Rice,8,459,Tata,GRO-TAT-02341,333.86,245.88,20,"Tata Rice designed for quality, durability and everyday use.",5.0,135,2024-03-16,True
2342,Tata Classic Rice,8,459,Tata,GRO-TAT-02342,1802.9,1149.41,0,"Tata Rice designed for quality, durability and everyday use.",4.7,336,2023-05-03,True
2343,Fortune Eco Coffee,8,459,Fortune,GRO-FOR-02343,1175.3,913.44,20,"Fortune Coffee designed for quality, durability and everyday use.",4.8,204,2023-05-06,True
2344,Fortune Max Rice,8,459,Fortune,GRO-FOR-02344,841.05,688.05,5,"Fortune Rice designed for quality, durability and everyday use.",4.4,173,2024-01-27,True
